user_id,front_head,front_head_left,front_head_right,front_body,front_body_left,front_body_right,front_shoulder,front_shoulder_error,face,picture_num_front,side_body,side_body_left,side_body_right,side_humpback,side_humpback_error,picture_num_side
VG13213258,60,20,20,60,20,20,60,40,90,10,33.3333333333333,11.1111111111111,55.5555555555556,77.7777777777778,22.2222222222222,9
VG13213258,60,20,20,60,20,20,60,40,90,10,33.3333333333333,11.1111111111111,55.5555555555556,77.7777777777778,22.2222222222222,9
VG13213258,60,20,20,60,20,20,60,40,90,10,33.3333333333333,11.1111111111111,55.5555555555556,77.7777777777778,22.2222222222222,9
VG13213258,60,20,20,60,20,20,60,40,90,10,33.3333333333333,11.1111111111111,55.5555555555556,77.7777777777778,22.2222222222222,9
VG13213258,60,20,20,60,20,20,60,40,90,10,33.3333333333333,11.1111111111111,55.5555555555556,77.7777777777778,22.2222222222222,9
